%psbl,Points,HF,Time,A,B,C,D,M,NPM,NS,Proc
62.230000,123.000000,4.742900,17.500000,21.000000,0.000000,6.000000,0.000000,3.000000,0.000000,0.000000,1.000000
62.200000,135.000000,4.740200,26.370000,24.000000,0.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000
61.600000,140.000000,4.694800,29.820000,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
61.470000,136.000000,4.684800,29.030000,24.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
61.240000,138.000000,4.666900,29.570000,24.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60.530000,124.000000,4.613100,26.880000,17.000000,0.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59.920000,138.000000,4.566500,30.220000,24.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59.850000,132.000000,4.561200,28.940000,21.000000,0.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59.450000,128.000000,4.531000,28.250000,19.000000,0.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59.140000,138.000000,4.506900,30.620000,25.000000,0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000
58.340000,122.000000,4.446100,27.440000,17.000000,0.000000,12.000000,1.000000,0.000000,0.000000,0.000000,0.000000
57.940000,128.000000,4.415300,28.990000,19.000000,0.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.100000,136.000000,4.352000,31.250000,23.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56.980000,142.000000,4.342500,32.700000,26.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56.370000,129.000000,4.296000,27.700000,22.000000,0.000000,6.000000,1.000000,1.000000,0.000000,0.000000,0.000000
55.810000,114.000000,4.253700,26.800000,15.000000,0.000000,12.000000,3.000000,0.000000,0.000000,0.000000,0.000000
55.240000,146.000000,4.209900,34.680000,28.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55.000000,148.000000,4.191400,35.310000,29.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54.430000,143.000000,4.148500,32.060000,28.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000
53.820000,144.000000,4.101400,35.110000,27.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53.440000,146.000000,4.072500,35.850000,28.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53.010000,135.000000,4.040100,30.940000,24.000000,0.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000
50.620000,140.000000,3.857800,36.290000,25.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
49.990000,127.000000,3.809800,30.710000,20.000000,0.000000,9.000000,0.000000,1.000000,0.000000,0.000000,0.000000
49.450000,144.000000,3.768600,38.210000,27.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
48.370000,128.000000,3.686600,34.720000,20.000000,0.000000,9.000000,1.000000,0.000000,0.000000,0.000000,0.000000
48.330000,142.000000,3.683500,38.550000,26.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
46.760000,134.000000,3.563800,37.600000,22.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
45.940000,131.000000,3.501200,34.560000,22.000000,0.000000,7.000000,0.000000,1.000000,0.000000,0.000000,0.000000
45.570000,138.000000,3.472600,39.740000,24.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43.930000,142.000000,3.348300,42.410000,26.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
