%psbl,Points,HF,Time,A,B,C,D,M,NPM,NS,Proc
79.690000,118.000000,7.125600,16.560000,23.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79.610000,104.000000,7.118400,14.610000,17.000000,0.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000
78.710000,110.000000,7.037700,15.630000,20.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000
78.480000,112.000000,7.017500,15.960000,20.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77.630000,108.000000,6.940900,15.560000,18.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76.440000,105.000000,6.834500,13.900000,19.000000,0.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000
76.040000,110.000000,6.798500,16.180000,19.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75.730000,108.000000,6.771200,15.950000,18.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75.520000,110.000000,6.752600,16.290000,19.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72.850000,101.000000,6.514000,13.970000,17.000000,0.000000,5.000000,1.000000,1.000000,0.000000,0.000000,0.000000
72.740000,112.000000,6.504100,17.220000,20.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72.200000,104.000000,6.455600,16.110000,18.000000,0.000000,4.000000,2.000000,0.000000,0.000000,0.000000,0.000000
71.330000,106.000000,6.377900,16.620000,17.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
69.320000,104.000000,6.197900,16.780000,18.000000,0.000000,4.000000,2.000000,0.000000,0.000000,0.000000,0.000000
69.260000,108.000000,6.192700,17.440000,19.000000,0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000
68.710000,107.000000,6.143100,15.790000,19.000000,0.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000
67.960000,115.000000,6.076400,17.280000,23.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
65.790000,104.000000,5.882400,17.680000,16.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65.520000,102.000000,5.858700,17.410000,17.000000,0.000000,5.000000,2.000000,0.000000,0.000000,0.000000,0.000000
65.090000,104.000000,5.819800,17.870000,18.000000,0.000000,4.000000,2.000000,0.000000,0.000000,0.000000,0.000000
63.980000,108.000000,5.720300,18.880000,19.000000,0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000
63.660000,103.000000,5.691600,16.340000,19.000000,0.000000,2.000000,2.000000,1.000000,0.000000,0.000000,0.000000
63.220000,100.000000,5.652900,17.690000,15.000000,0.000000,8.000000,1.000000,0.000000,0.000000,0.000000,0.000000
62.520000,98.000000,5.590400,17.530000,15.000000,0.000000,7.000000,2.000000,0.000000,0.000000,0.000000,0.000000
62.390000,108.000000,5.578500,19.360000,19.000000,0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000
62.220000,93.000000,5.563000,14.920000,13.000000,0.000000,9.000000,1.000000,1.000000,0.000000,0.000000,0.000000
61.710000,106.000000,5.517200,17.400000,17.000000,0.000000,7.000000,0.000000,0.000000,0.000000,1.000000,0.000000
61.700000,104.000000,5.516400,17.040000,18.000000,0.000000,4.000000,2.000000,0.000000,0.000000,1.000000,0.000000
61.440000,103.000000,5.493200,16.930000,18.000000,0.000000,4.000000,1.000000,1.000000,0.000000,0.000000,0.000000
61.090000,104.000000,5.462200,19.040000,17.000000,0.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000
58.620000,97.000000,5.241000,16.600000,17.000000,0.000000,3.000000,3.000000,1.000000,0.000000,0.000000,0.000000
58.480000,107.000000,5.228400,16.640000,19.000000,0.000000,4.000000,0.000000,1.000000,0.000000,1.000000,0.000000
57.790000,112.000000,5.167200,19.740000,20.000000,0.000000,4.000000,0.000000,0.000000,0.000000,1.000000,0.000000
56.960000,103.000000,5.093100,18.260000,18.000000,0.000000,4.000000,1.000000,1.000000,0.000000,0.000000,0.000000
56.750000,106.000000,5.074200,20.890000,18.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
56.020000,97.000000,5.008600,17.370000,16.000000,0.000000,5.000000,2.000000,1.000000,0.000000,0.000000,0.000000
54.500000,97.000000,4.873400,15.800000,16.000000,0.000000,5.000000,2.000000,1.000000,0.000000,1.000000,0.000000
54.010000,110.000000,4.828800,22.780000,19.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53.910000,114.000000,4.820300,23.650000,21.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52.760000,106.000000,4.717400,22.470000,18.000000,0.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000
52.220000,89.000000,4.669000,16.920000,12.000000,0.000000,9.000000,2.000000,1.000000,0.000000,0.000000,0.000000
51.920000,94.000000,4.642400,15.940000,15.000000,0.000000,6.000000,1.000000,2.000000,0.000000,0.000000,0.000000
50.770000,112.000000,4.539400,22.470000,20.000000,0.000000,4.000000,0.000000,0.000000,0.000000,1.000000,0.000000
50.590000,104.000000,4.523700,22.990000,17.000000,0.000000,6.000000,1.000000,0.000000,0.000000,0.000000,0.000000
50.280000,110.000000,4.495300,24.470000,19.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
49.900000,95.000000,4.461900,19.050000,15.000000,0.000000,6.000000,2.000000,1.000000,0.000000,0.000000,0.000000
49.820000,100.000000,4.454300,17.960000,17.000000,0.000000,5.000000,0.000000,2.000000,0.000000,0.000000,0.000000
48.650000,100.000000,4.350200,18.390000,18.000000,0.000000,3.000000,1.000000,2.000000,0.000000,0.000000,0.000000
48.480000,99.000000,4.335100,20.530000,16.000000,0.000000,6.000000,1.000000,1.000000,0.000000,0.000000,0.000000
