%psbl,MaxPoints,Points,HF,Time,A,B,C,D,M,NPM,NS,Proc
34.420000,110.000000,93.000000,3.271600,25.370000,16.000000,0.000000,4.000000,1.000000,1.000000,0.000000,0.000000,0.000000
30.150000,110.000000,99.000000,2.865400,31.060000,18.000000,0.000000,3.000000,0.000000,1.000000,0.000000,0.000000,0.000000
29.810000,110.000000,86.000000,2.833600,30.350000,12.000000,0.000000,8.000000,2.000000,0.000000,0.000000,0.000000,0.000000
100.000000,100.000000,88.000000,8.712900,10.100000,14.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
95.640000,100.000000,94.000000,8.333300,11.280000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
93.900000,100.000000,90.000000,8.181800,11.000000,15.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
93.610000,100.000000,96.000000,8.156300,11.770000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
92.270000,100.000000,98.000000,8.039400,12.190000,19.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
91.740000,100.000000,94.000000,7.993200,11.760000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
91.740000,100.000000,90.000000,7.992900,11.260000,15.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
91.290000,100.000000,96.000000,7.953600,12.070000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
89.360000,100.000000,87.000000,7.785600,9.890000,15.000000,0.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000
89.140000,100.000000,96.000000,7.767000,12.360000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
87.610000,100.000000,90.000000,7.633600,11.790000,15.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86.930000,100.000000,94.000000,7.574500,12.410000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86.030000,100.000000,94.000000,7.496000,12.540000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83.830000,100.000000,94.000000,7.303800,12.870000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83.800000,100.000000,92.000000,7.301600,12.600000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83.570000,100.000000,94.000000,7.281200,12.910000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83.170000,100.000000,90.000000,7.246400,12.420000,15.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82.930000,100.000000,94.000000,7.225200,13.010000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82.450000,100.000000,88.000000,7.183700,12.250000,14.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82.300000,100.000000,92.000000,7.170700,12.830000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82.220000,100.000000,98.000000,7.163700,13.680000,19.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82.040000,100.000000,94.000000,7.148300,13.150000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80.570000,100.000000,90.000000,7.020300,12.820000,16.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000
80.450000,100.000000,94.000000,7.009700,13.410000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79.750000,100.000000,92.000000,6.948600,13.240000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79.550000,100.000000,96.000000,6.931400,13.850000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79.090000,100.000000,92.000000,6.891400,13.350000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77.730000,100.000000,94.000000,6.772300,13.880000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77.070000,100.000000,92.000000,6.715300,13.700000,16.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76.690000,100.000000,86.000000,6.682200,12.870000,13.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76.030000,100.000000,94.000000,6.624400,14.190000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75.260000,100.000000,96.000000,6.557400,14.640000,18.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74.330000,100.000000,85.000000,6.476700,11.580000,14.000000,0.000000,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000
74.150000,100.000000,94.000000,6.460500,14.550000,17.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000
